Price,Year
555000,14/10/17
451000,14/10/17
462000,14/10/17
396000,14/10/17
,14/10/17
473000,14/10/17
720000,14/10/17
513000,14/10/17
568000,14/10/17
1081000,14/10/17
970000,14/10/17
855000,14/10/17
1175000,14/10/17
506000,14/10/17
690000,14/10/17
1000000,14/10/17
870000,14/10/17
1351000,14/10/17
1327000,14/10/17
1080000,14/10/17
1070000,14/10/17
1200000,14/10/17
4550000,14/10/17
2010000,14/10/17
895000,14/10/17
730000,14/10/17
1690000,14/10/17
895000,14/10/17
930000,14/10/17
915000,14/10/17
710000,14/10/17
488000,14/10/17
1370000,14/10/17
475000,14/10/17
685000,14/10/17
621000,14/10/17
631000,14/10/17
636000,14/10/17
1170000,14/10/17
1355000,14/10/17
1269000,14/10/17
992500,14/10/17
1620000,14/10/17
840000,14/10/17
775000,14/10/17
761000,14/10/17
1111000,14/10/17
1350000,14/10/17
947500,14/10/17
860000,14/10/17
1450000,14/10/17
332000,14/10/17
868000,14/10/17
1190000,14/10/17
912000,14/10/17
844000,14/10/17
368000,14/10/17
695000,14/10/17
881000,14/10/17
723500,14/10/17
820000,14/10/17
636000,14/10/17
,14/10/17
588000,14/10/17
740000,14/10/17
510000,14/10/17
2115000,14/10/17
2670000,14/10/17
,14/10/17
1255000,14/10/17
1630000,14/10/17
852000,14/10/17
,14/10/17
,14/10/17
1560000,14/10/17
685500,14/10/17
752000,14/10/17
925000,14/10/17
892500,14/10/17
652000,14/10/17
457500,14/10/17
,14/10/17
627000,14/10/17
2095000,14/10/17
1745000,14/10/17
1451000,14/10/17
,14/10/17
850000,14/10/17
487000,14/10/17
450000,14/10/17
510000,14/10/17
,14/10/17
2800000,14/10/17
900000,14/10/17
815000,14/10/17
615000,14/10/17
950000,14/10/17
531000,14/10/17
525000,14/10/17
565000,14/10/17
593150,14/10/17
,14/10/17
400000,14/10/17
810000,14/10/17
1215000,14/10/17
930000,14/10/17
990000,14/10/17
850000,14/10/17
2112000,14/10/17
1720000,14/10/17
1277500,14/10/17
1100000,14/10/17
1020000,14/10/17
1655000,14/10/17
886000,14/10/17
690000,14/10/17
980000,14/10/17
755000,14/10/17
771000,14/10/17
685500,14/10/17
1051500,14/10/17
685000,14/10/17
407000,14/10/17
715000,14/10/17
1180000,14/10/17
1307500,14/10/17
1850000,14/10/17
405000,14/10/17
450000,14/10/17
820000,14/10/17
1470000,14/10/17
396000,14/10/17
450000,14/10/17
398000,14/10/17
328500,14/10/17
530000,14/10/17
630000,14/10/17
950000,14/10/17
1100000,14/10/17
1800000,14/10/17
725000,14/10/17
,14/10/17
517500,14/10/17
6370000,14/10/17
660000,14/10/17
560000,14/10/17
635000,14/10/17
1451000,14/10/17
1705000,14/10/17
993000,14/10/17
1104000,14/10/17
,14/10/17
841000,14/10/17
660000,14/10/17
792000,14/10/17
610000,14/10/17
976000,14/10/17
728000,14/10/17
577000,14/10/17
950000,14/10/17
1651000,14/10/17
2820000,14/10/17
1472000,14/10/17
1000000,14/10/17
860000,14/10/17
823000,14/10/17
1020000,14/10/17
1017500,14/10/17
640000,14/10/17
1480000,14/10/17
1470000,14/10/17
878168,14/10/17
916000,14/10/17
1356250,14/10/17
590000,14/10/17
1920000,14/10/17
520000,14/10/17
493000,14/10/17
512000,14/10/17
1620000,14/10/17
710000,14/10/17
686000,14/10/17
1215000,14/10/17
780000,14/10/17
631000,14/10/17
711500,14/10/17
622000,14/10/17
2926000,14/10/17
1231000,14/10/17
548000,14/10/17
1190000,14/10/17
673000,14/10/17
,14/10/17
708000,14/10/17
895000,14/10/17
678250,14/10/17
725000,14/10/17
921000,14/10/17
715000,14/10/17
681000,14/10/17
930000,14/10/17
565000,14/10/17
815500,14/10/17
1635000,14/10/17
1625000,14/10/17
1525000,14/10/17
852000,14/10/17
958000,14/10/17
1306000,14/10/17
620000,14/10/17
950000,14/10/17
1206000,14/10/17
566000,14/10/17
675000,14/10/17
610000,14/10/17
797500,14/10/17
890000,14/10/17
1800000,14/10/17
1805000,14/10/17
1380000,14/10/17
666000,14/10/17
710000,14/10/17
520000,14/10/17
476000,14/10/17
675000,14/10/17
438000,14/10/17
423000,14/10/17
669000,14/10/17
910000,14/10/17
,14/10/17
2200000,14/10/17
1310000,14/10/17
1380000,14/10/17
470000,14/10/17
555000,14/10/17
650000,14/10/17
764000,14/10/17
385000,14/10/17
590000,14/10/17
765000,14/10/17
1280000,14/10/17
1105000,14/10/17
824000,14/10/17
746000,14/10/17
780000,14/10/17
,14/10/17
1350000,14/10/17
720000,14/10/17
750000,14/10/17
655000,14/10/17
,14/10/17
377000,14/10/17
669000,14/10/17
885000,14/10/17
1105000,14/10/17
692000,14/10/17
,14/10/17
940000,14/10/17
902000,14/10/17
735000,14/10/17
650000,14/10/17
905000,14/10/17
1020000,14/10/17
1080000,14/10/17
930000,14/10/17
1430000,14/10/17
1003000,14/10/17
1490500,14/10/17
945000,14/10/17
,14/10/17
545000,14/10/17
800000,14/10/17
855000,14/10/17
468000,14/10/17
506000,14/10/17
510000,14/10/17
733000,14/10/17
942500,14/10/17
2371000,14/10/17
892250,14/10/17
620000,14/10/17
1160000,14/10/17
1070000,14/10/17
1170000,14/10/17
1540000,14/10/17
1030000,14/10/17
,14/10/17
1201000,14/10/17
,14/10/17
417000,14/10/17
505700,14/10/17
1700000,14/10/17
960000,14/10/17
1460000,14/10/17
752500,14/10/17
980000,14/10/17
790000,14/10/17
655000,15/07/17
890000,15/07/17
815000,15/07/17
440500,15/07/17
685000,15/07/17
425500,15/07/17
762000,15/07/17
1306000,15/07/17
566000,15/07/17
1420000,15/07/17
1008000,15/07/17
805000,15/07/17
934000,15/07/17
2330000,15/07/17
1721000,15/07/17
762000,15/07/17
672000,15/07/17
,15/07/17
1340000,15/07/17
883000,15/07/17
1384000,15/07/17
1070000,15/07/17
1500000,15/07/17
1100000,15/07/17
706000,15/07/17
785000,15/07/17
950000,15/07/17
570500,15/07/17
631000,15/07/17
1300000,15/07/17
,15/07/17
710000,15/07/17
,15/07/17
1320000,15/07/17
,15/07/17
1840000,15/07/17
525000,15/07/17
495000,15/07/17
403500,15/07/17
1550000,15/07/17
361000,15/07/17
960000,15/07/17
1130000,15/07/17
696000,15/07/17
1115000,15/07/17
1950000,15/07/17
962000,15/07/17
900000,15/07/17
662000,15/07/17
625500,15/07/17
459000,15/07/17
420500,15/07/17
618500,15/07/17
727000,15/07/17
535000,15/07/17
560000,15/07/17
860000,15/07/17
802000,15/07/17
800000,15/07/17
854000,15/07/17
1735000,15/07/17
920000,15/07/17
904000,15/07/17
500000,15/07/17
1440000,15/07/17
1054000,15/07/17
600000,15/07/17
401500,15/07/17
630000,15/07/17
1012000,15/07/17
565000,15/07/17
1550000,15/07/17
420000,15/07/17
785000,15/07/17
750000,15/07/17
748888,15/07/17
850000,15/07/17
490000,15/07/17
1502000,15/07/17
440000,15/07/17
395000,15/07/17
991000,15/07/17
710000,15/07/17
945000,15/07/17
1020000,15/07/17
1234000,15/07/17
300000,15/07/17
506000,15/07/17
755000,15/07/17
807000,15/07/17
426000,15/07/17
,15/07/17
540000,15/07/17
,15/07/17
960000,15/07/17
1116500,15/07/17
700000,15/07/17
610000,15/07/17
690000,15/07/17
585000,15/07/17
800000,15/07/17
800000,15/07/17
896000,15/07/17
1010000,15/07/17
1660000,15/07/17
1960000,15/07/17
670000,15/07/17
415000,15/07/17
1150000,15/07/17
1100000,15/07/17
,15/07/17
525000,15/07/17
650000,15/07/17
580000,15/07/17
536500,15/07/17
541000,15/07/17
1601000,15/07/17
559000,15/07/17
930000,15/07/17
860000,15/07/17
840000,15/07/17
1080000,15/07/17
,15/07/17
575000,15/07/17
740000,15/07/17
1040000,15/07/17
795000,15/07/17
660000,15/07/17
,15/07/17
770000,15/07/17
1170000,15/07/17
930000,15/07/17
650000,15/07/17
702000,15/07/17
675000,15/07/17
520000,15/07/17
430000,15/07/17
570000,15/07/17
520000,15/07/17
415000,15/07/17
387000,15/07/17
341000,15/07/17
336000,15/07/17
426000,15/07/17
610000,15/07/17
775500,15/07/17
726000,15/07/17
710000,15/07/17
1045000,15/07/17
820000,15/07/17
951000,15/07/17
1425000,15/07/17
1800000,15/07/17
1930000,15/07/17
730000,15/07/17
2248000,15/07/17
760000,15/07/17
960000,15/07/17
956000,15/07/17
620000,15/07/17
740000,15/07/17
990000,15/07/17
830000,15/07/17
650000,15/07/17
752000,15/07/17
541000,15/07/17
1307500,15/07/17
1211000,15/07/17
970000,15/07/17
1453000,15/07/17
1610000,15/07/17
1150000,15/07/17
470000,15/07/17
435000,15/07/17
962000,15/07/17
777000,15/07/17
,15/07/17
629000,15/07/17
881000,15/07/17
596000,15/07/17
698000,15/07/17
600000,15/07/17
1060500,15/07/17
652000,15/07/17
953000,15/07/17
468000,15/07/17
710000,15/07/17
725000,15/07/17
880000,15/07/17
1175000,15/07/17
,15/07/17
710000,15/07/17
1310000,15/07/17
855000,15/07/17
735000,15/07/17
755000,15/07/17
537000,15/07/17
386000,15/07/17
763000,15/07/17
725000,15/07/17
768000,15/07/17
666000,15/07/17
910000,15/07/17
401500,15/07/17
760000,15/07/17
550000,15/07/17
805000,15/07/17
1000000,15/07/17
630000,15/07/17
580000,15/07/17
532000,15/07/17
960000,15/07/17
745500,15/07/17
392500,15/07/17
630000,15/07/17
853000,15/07/17
704000,15/07/17
508000,15/07/17
573000,15/07/17
1236000,15/07/17
328000,15/07/17
1140000,15/07/17
,15/07/17
341500,15/07/17
1111500,15/07/17
868000,15/07/17
1214000,15/07/17
1045000,15/07/17
622000,15/07/17
826000,15/07/17
1265000,15/07/17
604000,15/07/17
655000,15/07/17
570000,15/07/17
453000,15/07/17
335000,15/07/17
955000,15/07/17
700000,15/07/17
800000,15/07/17
1090000,15/07/17
327500,15/07/17
982500,15/07/17
1400000,15/07/17
1230000,15/07/17
1005000,15/07/17
1830000,16/09/17
650000,16/09/17
1960000,16/09/17
1248500,16/09/17
835000,16/09/17
1001000,16/09/17
745000,16/09/17
770000,16/09/17
605000,16/09/17
1669000,16/09/17
2000000,16/09/17
817000,16/09/17
940000,16/09/17
1555000,16/09/17
870000,16/09/17
470000,16/09/17
1750000,16/09/17
621500,16/09/17
572500,16/09/17
2220000,16/09/17
2730000,16/09/17
2350000,16/09/17
905000,16/09/17
3778000,16/09/17
2210000,16/09/17
1350000,16/09/17
1665000,16/09/17
1505000,16/09/17
1220000,16/09/17
876000,16/09/17
1520000,16/09/17
,16/09/17
,16/09/17
822000,16/09/17
1225000,16/09/17
1760000,16/09/17
862500,16/09/17
1100000,16/09/17
1830000,16/09/17
700000,16/09/17
800000,16/09/17
865000,16/09/17
840000,16/09/17
1342000,16/09/17
,16/09/17
1105000,16/09/17
1475000,16/09/17
1815000,16/09/17
2410000,16/09/17
,16/09/17
1800000,16/09/17
640000,16/09/17
377000,16/09/17
1320000,16/09/17
569000,16/09/17
513000,16/09/17
687500,16/09/17
1265000,16/09/17
950000,16/09/17
,16/09/17
1330000,16/09/17
1505000,16/09/17
730000,16/09/17
1775000,16/09/17
1702000,16/09/17
901000,16/09/17
980000,16/09/17
2770000,16/09/17
,16/09/17
2750000,16/09/17
612500,16/09/17
798000,16/09/17
1441000,16/09/17
1510000,16/09/17
850000,16/09/17
1500000,16/09/17
1508000,16/09/17
640000,16/09/17
985000,16/09/17
609000,16/09/17
578000,16/09/17
710000,16/09/17
,16/09/17
1364000,16/09/17
1340000,16/09/17
,16/09/17
875000,16/09/17
916500,16/09/17
1165000,16/09/17
1201000,16/09/17
910000,16/09/17
1568500,16/09/17
882000,16/09/17
2950000,16/09/17
810000,16/09/17
850000,16/09/17
980000,16/09/17
638000,16/09/17
880000,16/09/17
1060000,16/09/17
841000,16/09/17
796000,16/09/17
1330000,16/09/17
1075000,16/09/17
1300000,16/09/17
931000,16/09/17
380000,16/09/17
492000,16/09/17
858000,16/09/17
435000,16/09/17
682000,16/09/17
720000,16/09/17
560000,16/09/17
510000,16/09/17
1281000,16/09/17
751000,16/09/17
925000,16/09/17
1205000,16/09/17
1330000,16/09/17
570000,16/09/17
,16/09/17
915000,16/09/17
,16/09/17
1450000,16/09/17
890000,16/09/17
,16/09/17
735000,16/09/17
,16/09/17
642000,16/09/17
600000,16/09/17
647000,16/09/17
1150000,16/09/17
1235000,16/09/17
1170000,16/09/17
,16/09/17
1255000,16/09/17
750000,16/09/17
648000,16/09/17
1260000,16/09/17
3575000,16/09/17
1325000,16/09/17
540000,16/09/17
316000,16/09/17
650000,16/09/17
910000,16/09/17
760000,16/09/17
700000,16/09/17
540000,16/09/17
1802000,16/09/17
1738000,16/09/17
,16/09/17
504000,16/09/17
965000,16/09/17
812000,16/09/17
1333000,16/09/17
1366000,16/09/17
1275000,16/09/17
1480000,16/09/17
1150000,16/09/17
1200000,16/09/17
680000,16/09/17
620000,16/09/17
780000,16/09/17
922000,16/09/17
,16/09/17
865000,16/09/17
926500,16/09/17
940000,16/09/17
780000,16/09/17
661000,16/09/17
2515000,16/09/17
1205000,16/09/17
2135000,16/09/17
1450000,16/09/17
758000,16/09/17
2325000,16/09/17
,16/09/17
497000,16/09/17
710000,16/09/17
846000,16/09/17
900000,16/09/17
1010000,16/09/17
628000,16/09/17
645500,16/09/17
760000,16/09/17
575000,16/09/17
723000,16/09/17
678000,16/09/17
720000,16/09/17
626000,16/09/17
840000,16/09/17
1230000,16/09/17
1020000,16/09/17
1295000,16/09/17
520000,16/09/17
1300000,16/09/17
2375000,16/09/17
1380000,16/09/17
,16/09/17
2070000,16/09/17
1950000,16/09/17
,16/09/17
,16/09/17
850000,16/09/17
740000,16/09/17
801000,16/09/17
596000,16/09/17
1062000,16/09/17
,16/09/17
650000,16/09/17
,16/09/17
1000000,16/09/17
,16/09/17
3400000,16/09/17
1015000,16/09/17
,16/09/17
725000,16/09/17
1250000,16/09/17
815000,16/09/17
,16/09/17
370000,16/09/17
660000,16/09/17
1710000,16/09/17
555000,16/09/17
,16/09/17
392500,16/09/17
370000,16/09/17
486000,16/09/17
995000,16/09/17
792000,16/09/17
590000,16/09/17
475000,16/09/17
675000,16/09/17
546000,16/09/17
721000,16/09/17
492000,16/09/17
715000,16/09/17
657000,16/09/17
900000,16/09/17
650000,16/09/17
961000,16/09/17
910000,16/09/17
,16/09/17
1580000,16/09/17
940000,16/09/17
620000,16/09/17
883500,16/09/17
620000,16/09/17
1007500,16/09/17
1011500,16/09/17
828000,16/09/17
675000,16/09/17
757000,16/09/17
1285000,16/09/17
1416000,16/09/17
1386000,16/09/17
1412000,16/09/17
1323000,16/09/17
1700000,16/09/17
1451000,16/09/17
1480000,16/09/17
912000,16/09/17
1100000,16/09/17
1100000,16/09/17
792500,16/09/17
1210000,16/09/17
1186000,16/09/17
790000,16/09/17
1320000,16/09/17
1100000,16/09/17
1325000,16/09/17
2250000,16/09/17
800000,16/09/17
,16/09/17
903000,16/09/17
955000,16/09/17
,16/09/17
1255000,16/09/17
1361000,16/09/17
1790000,16/09/17
507000,16/09/17
820000,16/09/17
,16/09/17
1250000,16/09/17
910000,16/09/17
1160000,16/09/17
670000,16/09/17
765000,16/09/17
760000,16/09/17
711000,16/09/17
600000,16/09/17
640000,16/09/17
635000,16/09/17
1260000,16/09/17
685000,16/09/17
2611000,16/09/17
2085000,16/09/17
1771000,16/09/17
515000,16/09/17
640000,16/09/17
1035000,16/09/17
880000,16/09/17
520000,16/09/17
930000,16/09/17
912000,16/09/17
900000,16/09/17
602500,16/09/17
935000,16/09/17
752000,16/09/17
920000,16/09/17
1074000,16/09/17
423000,16/09/17
519000,16/09/17
3270000,16/09/17
,16/09/17
499000,16/09/17
485000,16/09/17
1200000,16/09/17
1276000,16/09/17
800000,16/09/17
935000,16/09/17
746000,16/09/17
1283000,16/09/17
1775000,16/09/17
380000,16/09/17
1665000,16/09/17
,16/09/17
950000,16/09/17
962000,16/09/17
855000,16/09/17
490000,16/09/17
527000,16/09/17
631500,16/09/17
716500,16/09/17
541000,16/09/17
570000,16/09/17
,16/09/17
,16/09/17
,16/09/17
787500,16/09/17
1330000,16/09/17
711000,16/09/17
927000,16/09/17
461500,16/09/17
408000,16/09/17
1900000,16/09/17
1720000,16/09/17
1415000,16/09/17
405000,16/09/17
545000,16/09/17
460000,16/09/17
482000,16/09/17
730000,16/09/17
665000,16/09/17
560000,16/09/17
630000,16/09/17
720000,16/09/17
1290000,16/09/17
1810000,16/09/17
724000,16/09/17
3851000,16/09/17
635000,16/09/17
1930000,16/09/17
600500,16/09/17
640000,16/09/17
750000,16/09/17
760000,16/09/17
2076000,16/09/17
,16/09/17
705000,16/09/17
1009000,16/09/17
366000,16/09/17
1070000,16/09/17
1440000,16/09/17
1100000,16/09/17
599500,16/09/17
792000,16/09/17
920000,16/09/17
615000,16/09/17
470000,16/09/17
1060000,16/09/17
,16/09/17
702000,16/09/17
950000,16/09/17
1211000,16/09/17
1190000,16/09/17
,16/09/17
1425000,16/09/17
547500,16/09/17
921000,16/09/17
970000,16/12/17
1025000,16/12/17
1950000,16/12/17
1160000,16/12/17
850000,16/12/17
718000,16/12/17
1681000,16/12/17
1183000,16/12/17
1000000,16/12/17
727500,16/12/17
1710000,16/12/17
555500,16/12/17
,16/12/17
,16/12/17
1960000,16/12/17
,16/12/17
910000,16/12/17
862000,16/12/17
652000,16/12/17
1740000,16/12/17
1185000,16/12/17
1389000,16/12/17
663000,16/12/17
1320500,16/12/17
1280000,16/12/17
,16/12/17
1420000,16/12/17
1182000,16/12/17
1420000,16/12/17
490000,16/12/17
,16/12/17
1758000,16/12/17
1570000,16/12/17
1300000,16/12/17
629000,16/12/17
669000,16/12/17
850000,16/12/17
825000,16/12/17
,16/12/17
5500000,16/12/17
1415000,16/12/17
1262000,16/12/17
1880000,16/12/17
,16/12/17
750000,16/12/17
1011000,16/12/17
1010000,16/12/17
970000,16/12/17
978000,16/12/17
970000,16/12/17
1255000,16/12/17
1182000,16/12/17
1470000,16/12/17
1225000,16/12/17
870000,16/12/17
1607500,16/12/17
679000,16/12/17
1827000,16/12/17
1855000,16/12/17
1950000,16/12/17
837000,16/12/17
3825000,16/12/17
567000,16/12/17
1391000,16/12/17
1580000,16/12/17
,16/12/17
711000,16/12/17
1222000,16/12/17
1100000,16/12/17
743000,16/12/17
1675000,16/12/17
1120000,16/12/17
620000,16/12/17
810000,16/12/17
955000,16/12/17
888000,16/12/17
,16/12/17
645000,16/12/17
799000,16/12/17
766000,16/12/17
962000,16/12/17
1090000,16/12/17
1010000,16/12/17
795000,16/12/17
587000,16/12/17
905000,16/12/17
965000,16/12/17
950000,16/12/17
,16/12/17
479250,16/12/17
380000,16/12/17
630000,16/12/17
688000,16/12/17
590500,16/12/17
567000,16/12/17
716000,16/12/17
640000,16/12/17
480000,16/12/17
517250,16/12/17
1245000,16/12/17
820000,16/12/17
720000,16/12/17
997000,16/12/17
655200,16/12/17
,16/12/17
3080000,16/12/17
580000,16/12/17
561000,16/12/17
912000,16/12/17
588000,16/12/17
700000,16/12/17
680000,16/12/17
839000,16/12/17
952000,16/12/17
1198000,16/12/17
868000,16/12/17
,16/12/17
1420000,16/12/17
740000,16/12/17
470000,16/12/17
558000,16/12/17
,16/12/17
,16/12/17
656000,16/12/17
735000,16/12/17
432000,16/12/17
300000,16/12/17
309000,16/12/17
610000,16/12/17
658000,16/12/17
768000,16/12/17
,16/12/17
,16/12/17
2200000,16/12/17
695000,16/12/17
412000,16/12/17
482000,16/12/17
755000,16/12/17
950000,16/12/17
640000,16/12/17
1325000,16/12/17
785000,16/12/17
1527000,16/12/17
760000,16/12/17
814250,16/12/17
569000,16/12/17
560000,16/12/17
,16/12/17
636000,16/12/17
672500,16/12/17
574000,16/12/17
1036000,16/12/17
605000,16/12/17
1200000,16/12/17
760000,16/12/17
616000,16/12/17
550000,16/12/17
620000,16/12/17
670000,16/12/17
2245000,16/12/17
1735000,16/12/17
,16/12/17
530000,16/12/17
637000,16/12/17
628000,16/12/17
1245000,16/12/17
885000,16/12/17
635000,16/12/17
554000,16/12/17
900000,16/12/17
790000,16/12/17
1002000,16/12/17
759000,16/12/17
835000,16/12/17
920000,16/12/17
876000,16/12/17
1215000,16/12/17
760000,16/12/17
838000,16/12/17
635000,16/12/17
671000,16/12/17
1515000,16/12/17
660000,16/12/17
690000,16/12/17
679000,16/12/17
911000,16/12/17
772500,16/12/17
850000,16/12/17
1006000,16/12/17
1100000,16/12/17
822500,16/12/17
2055000,16/12/17
660000,16/12/17
525000,16/12/17
640000,16/12/17
658000,16/12/17
1051000,16/12/17
687000,16/12/17
1430000,16/12/17
666000,16/12/17
,16/12/17
700000,16/12/17
1405000,16/12/17
596000,16/12/17
505000,16/12/17
586000,16/12/17
525000,16/12/17
660000,16/12/17
1220000,16/12/17
1395000,16/12/17
1432000,16/12/17
670000,16/12/17
635000,16/12/17
685000,16/12/17
1130000,16/12/17
580000,16/12/17
975000,16/12/17
