Price,Year
800000,06/08/2016
502500,06/08/2016
720000,06/08/2016
,06/08/2016
1152500,06/08/2016
1375000,06/08/2016
1422000,06/08/2016
760000,06/08/2016
688000,06/08/2016
350500,06/08/2016
429000,06/08/2016
450000,06/08/2016
837000,06/08/2016
465000,06/08/2016
801000,06/08/2016
855000,06/08/2016
680000,06/08/2016
822000,06/08/2016
810000,06/08/2016
700000,06/08/2016
211000,06/08/2016
875000,06/08/2016
1110000,06/08/2016
410000,06/08/2016
1015000,06/08/2016
545000,06/08/2016
435000,06/08/2016
1910000,06/08/2016
1018000,06/08/2016
601000,06/08/2016
680000,06/08/2016
548000,06/08/2016
534000,06/08/2016
705000,06/08/2016
,06/08/2016
1200000,06/08/2016
640000,06/08/2016
,06/08/2016
925000,06/08/2016
750000,06/08/2016
555000,06/08/2016
1138000,06/08/2016
820000,06/08/2016
820000,06/08/2016
1765000,06/08/2016
950000,06/08/2016
690000,06/08/2016
370000,06/08/2016
895000,06/08/2016
,06/08/2016
600000,06/08/2016
950000,06/08/2016
,06/08/2016
941000,07/05/2016
1876000,07/05/2016
442000,07/05/2016
470000,07/05/2016
450000,07/05/2016
1550000,07/05/2016
2300000,07/05/2016
,07/05/2016
,07/05/2016
780000,07/05/2016
720000,07/05/2016
588000,07/05/2016
345000,07/05/2016
,07/05/2016
825000,07/05/2016
1586000,07/05/2016
,07/05/2016
,07/05/2016
,07/05/2016
970000,07/05/2016
940000,07/05/2016
,07/05/2016
1850000,07/05/2016
1120000,07/05/2016
890000,07/05/2016
695000,07/05/2016
746000,07/05/2016
,07/05/2016
1160000,07/05/2016
,07/05/2016
500000,07/05/2016
1505000,07/05/2016
1572000,07/05/2016
,07/05/2016
1400000,07/05/2016
,07/05/2016
1400000,07/05/2016
767000,07/05/2016
1215000,07/05/2016
1200000,07/05/2016
1050000,07/05/2016
689000,07/05/2016
965000,07/05/2016
1338000,07/05/2016
1200000,07/05/2016
800000,07/05/2016
651000,07/05/2016
1390000,07/05/2016
,07/05/2016
850000,07/05/2016
,07/05/2016
852000,07/05/2016
1115000,07/05/2016
,07/05/2016
892500,07/05/2016
2145000,07/05/2016
3171000,07/05/2016
1910000,07/05/2016
1067000,07/05/2016
,07/05/2016
1425000,07/05/2016
,07/05/2016
845500,07/05/2016
860000,07/05/2016
1055000,07/05/2016
,07/05/2016
445000,07/05/2016
1625000,07/05/2016
955000,07/05/2016
1340000,07/05/2016
1225000,07/05/2016
380000,07/05/2016
2000000,07/05/2016
,07/05/2016
2375000,07/05/2016
1662000,07/05/2016
610250,07/05/2016
2175000,07/05/2016
1555000,07/05/2016
1600000,07/05/2016
1170000,07/05/2016
500000,07/05/2016
372500,07/05/2016
535000,07/05/2016
440000,07/05/2016
1470000,07/05/2016
670000,07/05/2016
1012000,07/05/2016
830000,07/05/2016
580000,07/05/2016
940000,07/05/2016
792000,07/05/2016
753500,07/05/2016
1200000,07/05/2016
1820000,07/05/2016
685000,07/05/2016
650000,07/05/2016
732000,07/05/2016
790000,07/05/2016
700000,07/05/2016
440000,07/05/2016
397000,07/05/2016
438000,07/05/2016
337500,07/05/2016
603000,07/05/2016
660000,07/05/2016
630000,07/05/2016
606500,07/05/2016
925500,07/05/2016
672000,07/05/2016
740000,07/05/2016
1868000,07/05/2016
1215000,07/05/2016
689990,07/05/2016
1364100,07/05/2016
1461000,07/05/2016
1345000,07/05/2016
980000,07/05/2016
1080000,07/05/2016
675500,07/05/2016
1755000,07/05/2016
670000,07/05/2016
,07/05/2016
357000,07/05/2016
1110000,07/05/2016
480000,07/05/2016
730000,07/05/2016
635000,07/05/2016
1365000,07/05/2016
,07/05/2016
1245000,07/05/2016
1330000,07/05/2016
1220000,07/05/2016
585000,07/05/2016
615000,07/05/2016
692000,07/05/2016
375000,07/05/2016
736000,07/05/2016
1020000,07/05/2016
,07/05/2016
2115000,07/05/2016
1700000,07/05/2016
,07/05/2016
3500000,07/05/2016
1750000,07/05/2016
,07/05/2016
,07/05/2016
625000,07/05/2016
,07/05/2016
468000,07/05/2016
620000,07/05/2016
581000,07/05/2016
890000,07/05/2016
1120000,07/05/2016
,07/05/2016
,07/05/2016
,07/05/2016
,07/05/2016
753000,07/05/2016
,07/05/2016
1420000,07/05/2016
1615000,07/05/2016
,07/05/2016
,07/05/2016
495000,07/05/2016
420000,07/05/2016
1301000,07/05/2016
828000,07/05/2016
490000,07/05/2016
739000,07/05/2016
1340000,07/05/2016
,07/05/2016
2150000,07/05/2016
637000,07/05/2016
772000,07/05/2016
961000,07/05/2016
1271000,07/05/2016
750000,07/05/2016
1675000,07/05/2016
450000,07/05/2016
798000,07/05/2016
1800000,07/05/2016
2200000,07/05/2016
,07/05/2016
,07/05/2016
605000,07/05/2016
735000,07/05/2016
570000,07/05/2016
403500,07/05/2016
816000,07/05/2016
677500,07/05/2016
388000,07/05/2016
451500,07/05/2016
680000,07/05/2016
466000,07/05/2016
611000,07/05/2016
,07/05/2016
569000,07/05/2016
,07/05/2016
,07/05/2016
1950000,07/05/2016
,07/05/2016
,07/05/2016
,07/05/2016
,07/05/2016
2360000,07/05/2016
1253000,07/05/2016
399000,07/05/2016
1105000,07/05/2016
,07/05/2016
630000,07/05/2016
535000,07/05/2016
1275000,07/05/2016
490000,07/05/2016
735000,07/05/2016
715000,07/05/2016
667000,07/05/2016
841000,07/05/2016
1000500,07/05/2016
655500,07/05/2016
1445000,07/05/2016
1475000,07/05/2016
,07/05/2016
488000,07/05/2016
1200000,07/05/2016
650000,07/05/2016
1730000,07/05/2016
781200,07/05/2016
1310000,07/05/2016
1250000,07/05/2016
852000,07/05/2016
550000,07/05/2016
975000,07/05/2016
680000,07/05/2016
880000,07/05/2016
1340000,07/05/2016
335000,07/05/2016
770000,07/05/2016
895500,07/05/2016
645000,07/05/2016
1280000,07/05/2016
,07/05/2016
905000,07/05/2016
861000,07/05/2016
891000,07/05/2016
927500,07/05/2016
,07/05/2016
312000,07/05/2016
1000000,07/05/2016
1150000,07/05/2016
,07/05/2016
1100000,07/05/2016
799000,07/05/2016
386000,07/05/2016
517500,07/05/2016
452000,07/05/2016
522500,07/05/2016
601500,07/05/2016
1421000,07/05/2016
720000,07/05/2016
1275000,07/05/2016
830000,07/05/2016
,07/05/2016
1182500,07/05/2016
1303000,07/05/2016
995000,07/05/2016
850000,07/05/2016
560000,07/05/2016
,07/05/2016
405000,07/05/2016
620500,07/05/2016
730000,07/05/2016
665000,07/05/2016
357500,07/05/2016
756000,07/05/2016
1195000,07/05/2016
475000,07/05/2016
1506000,07/05/2016
1090000,07/05/2016
,07/05/2016
790000,07/05/2016
1060000,07/05/2016
600000,07/05/2016
605000,07/05/2016
1215000,07/05/2016
800000,07/05/2016
1840000,07/05/2016
1480000,07/05/2016
1150000,07/05/2016
409000,07/05/2016
990000,07/05/2016
623000,07/05/2016
592500,07/05/2016
832500,07/05/2016
740000,07/05/2016
430000,07/05/2016
820000,07/05/2016
605000,07/05/2016
531000,07/05/2016
610000,07/05/2016
285000,07/05/2016
1335000,07/05/2016
1265000,07/05/2016
1025000,07/05/2016
1300000,07/05/2016
1430000,07/05/2016
657500,07/05/2016
1030000,07/05/2016
607000,07/05/2016
600000,07/05/2016
560000,07/05/2016
531000,07/05/2016
388500,07/05/2016
,07/05/2016
2200000,07/05/2016
736000,07/05/2016
,07/05/2016
505000,07/05/2016
980000,07/05/2016
,07/05/2016
,07/05/2016
1625000,07/05/2016
,07/05/2016
1200000,07/05/2016
455000,07/05/2016
491000,07/05/2016
940000,07/05/2016
,07/05/2016
277500,07/05/2016
345000,07/05/2016
990000,07/05/2016
1120000,07/05/2016
1102500,07/05/2016
850000,07/05/2016
411000,07/05/2016
550000,07/05/2016
890000,07/05/2016
1558000,07/05/2016
825000,07/05/2016
1460000,07/05/2016
800000,07/05/2016
930000,07/05/2016
760000,07/05/2016
515000,07/11/2016
683500,07/11/2016
,07/11/2016
685000,07/11/2016
700000,07/11/2016
578000,07/11/2016
1375000,07/11/2016
871000,07/11/2016
1015000,07/11/2016
648000,07/11/2016
,07/11/2016
1700000,07/11/2016
1340000,07/11/2016
1590000,07/11/2016
855000,07/11/2016
1300000,07/11/2016
1280000,07/11/2016
1130000,07/11/2016
1390000,07/11/2016
1100000,07/11/2016
660000,07/11/2016
868000,07/11/2016
620000,07/11/2016
775000,07/11/2016
1480000,07/11/2016
500000,07/11/2016
659500,07/11/2016
600000,07/11/2016
627000,07/11/2016
1450000,07/11/2016
990000,07/11/2016
,07/11/2016
810000,07/11/2016
1490000,07/11/2016
1380000,07/11/2016
460500,07/11/2016
1095000,07/11/2016
631000,07/11/2016
663000,07/11/2016
855000,07/11/2016
601000,07/11/2016
790000,07/11/2016
,07/11/2016
,07/11/2016
2620000,07/11/2016
1008000,07/11/2016
625000,07/11/2016
625000,07/11/2016
1025000,07/11/2016
475000,07/11/2016
602500,07/11/2016
765000,07/11/2016
511000,07/11/2016
400000,07/11/2016
599000,07/11/2016
905000,07/11/2016
865000,07/11/2016
2050000,07/11/2016
960000,07/11/2016
735000,07/11/2016
800000,07/11/2016
858000,07/11/2016
985000,07/11/2016
1165000,07/11/2016
895000,07/11/2016
921500,07/11/2016
1485000,07/11/2016
821000,07/11/2016
490000,07/11/2016
635000,07/11/2016
1235000,07/11/2016
680000,07/11/2016
1060000,07/11/2016
930000,07/11/2016
947000,07/11/2016
865000,07/11/2016
725000,07/11/2016
591000,07/11/2016
,07/11/2016
366000,07/11/2016
414000,07/11/2016
426000,07/11/2016
628000,07/11/2016
1280000,07/11/2016
860000,07/11/2016
354000,07/11/2016
760000,07/11/2016
567000,07/11/2016
440000,07/11/2016
465000,07/11/2016
450000,07/11/2016
1191150,07/11/2016
666000,07/11/2016
1605000,07/11/2016
910000,07/11/2016
1850000,07/11/2016
1225000,07/11/2016
1316000,07/11/2016
1717000,07/11/2016
1220000,07/11/2016
1300000,07/11/2016
1255000,07/11/2016
800500,07/11/2016
1451000,07/11/2016
865000,07/11/2016
850000,07/11/2016
470500,07/11/2016
425000,07/11/2016
422000,07/11/2016
1013500,07/11/2016
1240000,07/11/2016
700000,07/11/2016
1000000,07/11/2016
890000,07/11/2016
1753000,07/11/2016
1210000,07/11/2016
825000,07/11/2016
,07/11/2016
475000,07/11/2016
430000,07/11/2016
1467000,07/11/2016
1315000,07/11/2016
2390000,07/11/2016
602000,07/11/2016
665000,07/11/2016
526000,07/11/2016
540000,07/11/2016
1780000,07/11/2016
947500,07/11/2016
,07/11/2016
370000,07/11/2016
1155000,07/11/2016
890000,07/11/2016
900000,07/11/2016
540000,07/11/2016
967500,07/11/2016
2077000,07/11/2016
2850000,07/11/2016
1221000,07/11/2016
1160000,07/11/2016
1680000,07/11/2016
665000,07/11/2016
650000,07/11/2016
687500,07/11/2016
570000,07/11/2016
1530000,07/11/2016
956000,07/11/2016
418000,07/11/2016
495000,07/11/2016
525000,07/11/2016
292000,07/11/2016
430000,07/11/2016
490000,07/11/2016
772000,07/11/2016
420000,07/11/2016
532000,07/11/2016
740000,07/11/2016
916000,07/11/2016
900000,07/11/2016
1230000,07/11/2016
455000,07/11/2016
428000,07/11/2016
545000,07/11/2016
451000,07/11/2016
410000,07/11/2016
344000,07/11/2016
785000,07/11/2016
1155000,07/11/2016
1300000,07/11/2016
1740000,07/11/2016
685000,07/11/2016
757000,07/11/2016
1326000,07/11/2016
,07/11/2016
,07/11/2016
610000,07/11/2016
1040000,07/11/2016
656000,07/11/2016
475000,07/11/2016
500000,07/11/2016
,07/11/2016
801000,07/11/2016
555000,07/11/2016
480000,07/11/2016
510000,07/11/2016
1050000,07/11/2016
670000,07/11/2016
1895000,07/11/2016
,07/11/2016
,07/11/2016
730000,07/11/2016
425000,07/11/2016
662500,07/11/2016
395000,07/11/2016
665000,07/11/2016
272500,07/11/2016
653000,07/11/2016
867000,07/11/2016
1340000,07/11/2016
665000,07/11/2016
647000,07/11/2016
613000,07/11/2016
572000,07/11/2016
470000,07/11/2016
601000,07/11/2016
650000,07/11/2016
535000,07/11/2016
946000,07/11/2016
700000,07/11/2016
602000,07/11/2016
681000,07/11/2016
804000,07/11/2016
830000,07/11/2016
1400000,07/11/2016
490500,07/11/2016
931000,07/11/2016
1000000,07/11/2016
1115000,07/11/2016
1170000,07/11/2016
,07/11/2016
1390000,07/11/2016
824000,07/11/2016
851000,07/11/2016
760000,07/11/2016
480500,07/11/2016
1380000,07/11/2016
830000,07/11/2016
467000,07/11/2016
950000,07/11/2016
545000,07/11/2016
920000,07/11/2016
,07/11/2016
730000,07/11/2016
1875000,07/11/2016
1515000,07/11/2016
465000,07/11/2016
1400000,07/11/2016
2425000,07/11/2016
1305000,07/11/2016
741000,07/11/2016
495000,07/11/2016
1063000,07/11/2016
590000,07/11/2016
1820000,07/11/2016
420000,07/11/2016
1210000,07/11/2016
1150000,07/11/2016
868000,07/11/2016
965000,07/11/2016
422250,07/11/2016
542000,07/11/2016
427500,07/11/2016
851000,07/11/2016
998000,07/11/2016
1030000,07/11/2016
498000,07/11/2016
410000,07/11/2016
450000,07/11/2016
900000,07/11/2016
327000,07/11/2016
1555000,07/11/2016
815000,07/11/2016
345000,07/11/2016
1611000,07/11/2016
840000,07/11/2016
775000,07/11/2016
650000,07/11/2016
498000,07/11/2016
696000,07/11/2016
2225000,07/11/2016
1656000,07/11/2016
1450000,07/11/2016
,07/11/2016
1330000,07/11/2016
595000,07/11/2016
490000,07/11/2016
1250000,07/11/2016
480000,07/11/2016
2325000,07/11/2016
600000,07/11/2016
650000,07/11/2016
630000,07/11/2016
705000,07/11/2016
655000,07/11/2016
767000,07/11/2016
451000,07/11/2016
697500,07/11/2016
455000,07/11/2016
350000,07/11/2016
620000,07/11/2016
460000,07/11/2016
470000,07/11/2016
910000,07/11/2016
626800,07/11/2016
625000,07/11/2016
645400,07/11/2016
465000,07/11/2016
680000,07/11/2016
605000,07/11/2016
,07/11/2016
770000,07/11/2016
2345000,07/11/2016
2860000,07/11/2016
1453000,07/11/2016
320000,07/11/2016
735000,07/11/2016
800000,07/11/2016
850000,07/11/2016
1405000,07/11/2016
930000,07/11/2016
1586000,07/11/2016
1290000,07/11/2016
601000,07/11/2016
580000,07/11/2016
567500,07/11/2016
910000,07/11/2016
491000,07/11/2016
838000,07/11/2016
1800000,07/11/2016
291500,07/11/2016
1005000,07/11/2016
670000,07/11/2016
895000,07/11/2016
848000,07/11/2016
1737000,07/11/2016
655000,07/11/2016
361000,07/11/2016
836000,07/11/2016
1059000,07/11/2016
1400000,07/11/2016
1520000,07/11/2016
960000,07/11/2016
1200000,07/11/2016
1575000,07/11/2016
1325000,07/11/2016
1540000,07/11/2016
715000,07/11/2016
1414000,07/11/2016
1636000,08/10/2016
1000000,08/10/2016
745000,08/10/2016
300000,08/10/2016
1097000,08/10/2016
542000,08/10/2016
1346000,08/10/2016
1300000,08/10/2016
2485000,08/10/2016
1717500,08/10/2016
580000,08/10/2016
1335000,08/10/2016
800000,08/10/2016
560000,08/10/2016
645000,08/10/2016
,08/10/2016
1230000,08/10/2016
636500,08/10/2016
910000,08/10/2016
780000,08/10/2016
1942000,08/10/2016
1337000,08/10/2016
1510000,08/10/2016
750000,08/10/2016
880000,08/10/2016
825000,08/10/2016
1372000,08/10/2016
635000,08/10/2016
1050000,08/10/2016
3690000,08/10/2016
709000,08/10/2016
655000,08/10/2016
663000,08/10/2016
1610000,08/10/2016
1460000,08/10/2016
890000,08/10/2016
1125000,08/10/2016
1475000,08/10/2016
867000,08/10/2016
1357500,08/10/2016
1100000,08/10/2016
1355000,08/10/2016
1206000,08/10/2016
486500,08/10/2016
1530000,08/10/2016
1886000,08/10/2016
2236000,08/10/2016
1285000,08/10/2016
760000,08/10/2016
980000,08/10/2016
1152000,08/10/2016
,08/10/2016
778000,08/10/2016
1255000,08/10/2016
,08/10/2016
1210000,08/10/2016
552000,08/10/2016
652000,08/10/2016
502000,08/10/2016
,08/10/2016
1590000,08/10/2016
502000,08/10/2016
782200,08/10/2016
981000,08/10/2016
1125000,08/10/2016
,08/10/2016
855000,08/10/2016
910000,08/10/2016
940000,08/10/2016
,08/10/2016
435000,08/10/2016
1002000,08/10/2016
836000,08/10/2016
472000,08/10/2016
725000,08/10/2016
645000,08/10/2016
565000,08/10/2016
1682000,08/10/2016
1035000,08/10/2016
1100000,08/10/2016
1191000,08/10/2016
962000,08/10/2016
892000,08/10/2016
,08/10/2016
520000,08/10/2016
1305000,08/10/2016
4350000,08/10/2016
765000,08/10/2016
563000,08/10/2016
533000,08/10/2016
1380000,08/10/2016
1160500,08/10/2016
1170000,08/10/2016
805500,08/10/2016
636000,08/10/2016
1006000,08/10/2016
1191000,08/10/2016
1135000,08/10/2016
770002,08/10/2016
751000,08/10/2016
1060000,08/10/2016
877000,08/10/2016
875000,08/10/2016
,08/10/2016
1420000,08/10/2016
1075000,08/10/2016
1105000,08/10/2016
1209000,08/10/2016
466000,08/10/2016
812000,08/10/2016
766000,08/10/2016
825000,08/10/2016
1131000,08/10/2016
860000,08/10/2016
765000,08/10/2016
765000,08/10/2016
810000,08/10/2016
1015000,08/10/2016
1326000,08/10/2016
1000000,08/10/2016
546000,08/10/2016
618000,08/10/2016
311000,08/10/2016
491000,08/10/2016
1400000,08/10/2016
736000,08/10/2016
,08/10/2016
638000,08/10/2016
1400000,08/10/2016
1165000,08/10/2016
1160000,08/10/2016
680000,08/10/2016
1015000,08/10/2016
1400000,08/10/2016
751000,08/10/2016
1080000,08/10/2016
896000,08/10/2016
865000,08/10/2016
582500,08/10/2016
485000,08/10/2016
550000,08/10/2016
468000,08/10/2016
574000,08/10/2016
1240000,08/10/2016
456000,08/10/2016
,08/10/2016
711000,08/10/2016
325000,08/10/2016
1430000,08/10/2016
690000,08/10/2016
1015000,08/10/2016
870000,08/10/2016
391000,08/10/2016
1130000,08/10/2016
490000,08/10/2016
853000,08/10/2016
1290000,08/10/2016
480000,08/10/2016
775000,08/10/2016
930000,08/10/2016
512500,08/10/2016
620000,08/10/2016
560000,08/10/2016
553000,08/10/2016
1160000,08/10/2016
960000,08/10/2016
1222000,08/10/2016
,08/10/2016
1550000,08/10/2016
1430000,08/10/2016
1487000,08/10/2016
,08/10/2016
1579000,08/10/2016
1220000,08/10/2016
1228000,08/10/2016
1240000,08/10/2016
1030000,08/10/2016
1260000,08/10/2016
721000,08/10/2016
737000,08/10/2016
575500,08/10/2016
600000,08/10/2016
650000,08/10/2016
788000,08/10/2016
838000,08/10/2016
719000,08/10/2016
,08/10/2016
580000,08/10/2016
1300000,08/10/2016
1300000,08/10/2016
,08/10/2016
,08/10/2016
575000,08/10/2016
,08/10/2016
1410000,08/10/2016
1110000,08/10/2016
1425000,08/10/2016
762000,08/10/2016
686000,08/10/2016
501500,08/10/2016
525500,08/10/2016
800000,08/10/2016
825000,08/10/2016
612000,08/10/2016
602000,08/10/2016
455000,08/10/2016
406000,08/10/2016
397000,08/10/2016
445000,08/10/2016
490500,08/10/2016
1055000,08/10/2016
1660000,08/10/2016
400000,08/10/2016
600000,08/10/2016
610000,08/10/2016
870000,08/10/2016
690000,08/10/2016
785000,08/10/2016
720000,08/10/2016
905000,08/10/2016
,08/10/2016
960000,08/10/2016
870000,08/10/2016
1210000,08/10/2016
2908000,08/10/2016
1805000,08/10/2016
980000,08/10/2016
437000,08/10/2016
576500,08/10/2016
960000,08/10/2016
1275000,08/10/2016
585000,08/10/2016
676500,08/10/2016
721000,08/10/2016
635000,08/10/2016
720000,08/10/2016
700000,08/10/2016
1275000,08/10/2016
986500,08/10/2016
370000,08/10/2016
259000,08/10/2016
1270000,08/10/2016
430000,08/10/2016
301000,08/10/2016
585000,08/10/2016
400000,08/10/2016
,08/10/2016
502500,08/10/2016
1435000,08/10/2016
450500,08/10/2016
1355000,08/10/2016
1170000,08/10/2016
675000,08/10/2016
,08/10/2016
655000,08/10/2016
1200000,08/10/2016
748000,08/10/2016
1250000,08/10/2016
1075000,08/10/2016
839000,08/10/2016
1405000,08/10/2016
1101000,08/10/2016
840000,08/10/2016
692000,08/10/2016
623500,08/10/2016
825000,08/10/2016
1220000,08/10/2016
785000,08/10/2016
962000,08/10/2016
475000,08/10/2016
640000,08/10/2016
1950000,08/10/2016
720000,08/10/2016
905000,08/10/2016
929000,08/10/2016
1033000,08/10/2016
930000,08/10/2016
,08/10/2016
910000,08/10/2016
522000,08/10/2016
1076000,08/10/2016
880000,08/10/2016
960000,08/10/2016
790000,08/10/2016
802000,08/10/2016
995000,08/10/2016
885000,08/10/2016
1250000,08/10/2016
580000,08/10/2016
1805000,08/10/2016
352500,08/10/2016
1345000,08/10/2016
815000,08/10/2016
